ShipmentID,OrderID,OriginPort,DestinationPort,Carrier,Mode,DepartureDate,ArrivalDate,StandardTransitDays,ActualTransitDays,Status
S04476,O04476,Shanghai,Sydney,CMA CGM,Sea,2024-03-30,2024-04-19,20,20,Delivered
S04477,O04477,Busan,New York,MSC,Sea,2024-07-03,2024-08-02,32,30,Delivered
S04478,O04478,Singapore,Felixstowe,COSCO,Sea,2024-07-04,2024-08-12,34,39,Delayed
S04479,O04479,Hamburg,Vancouver,MSC,Sea,2024-07-03,2024-07-28,22,25,Delayed
S04480,O04480,Frankfurt,New York,DHL Aviation,Air,2024-03-01,2024-03-03,2,2,Delivered
S04481,O04481,Singapore,Antwerp,Evergreen,Sea,2024-07-16,2024-08-22,32,37,Delayed
S04482,O04482,Shanghai,Sydney,MSC,Sea,2024-05-13,2024-06-02,20,20,Delivered
S04483,O04483,Hamburg,Vancouver,Hapag-Lloyd,Sea,2024-06-25,2024-07-18,22,23,Delayed
S04484,O04484,Singapore,Los Angeles,MSC,Sea,2024-02-28,2024-03-23,20,24,Delayed
S04485,O04485,Nhava Sheva,Houston,CMA CGM,Sea,2024-01-09,2024-02-13,30,35,Delayed
S04486,O04486,Shanghai,Los Angeles,COSCO,Sea,2024-04-27,2024-05-13,18,16,Delivered
S04487,O04487,Busan,New York,COSCO,Sea,2024-05-07,2024-06-07,32,31,Delivered
S04488,O04488,Singapore,Felixstowe,MSC,Sea,2024-04-07,2024-05-09,34,32,Delivered
S04489,O04489,Busan,Sydney,Maersk,Sea,2024-02-09,2024-02-29,16,20,Delayed
S04490,O04490,Singapore,Antwerp,COSCO,Sea,2024-02-26,2024-04-04,32,38,Delayed
S04491,O04491,Singapore,Antwerp,MSC,Sea,2024-06-29,2024-07-30,32,31,Delivered
S04492,O04492,Tokyo,Sydney,FedEx Logistics,Air,2024-06-30,2024-07-04,2,4,Delayed
S04493,O04493,Hamburg,Tokyo,Hapag-Lloyd,Sea,2024-05-02,2024-05-31,28,29,Delayed
S04494,O04494,Hamburg,Tokyo,MSC,Sea,2024-02-07,2024-03-07,28,29,Delayed
S04495,O04495,Singapore,London,DHL Aviation,Air,2024-02-06,2024-02-08,2,2,Delivered
S04496,O04496,Dubai,London,DHL Aviation,Air,2024-06-11,2024-06-12,2,1,Delivered
S04497,O04497,Hamburg,Tokyo,CMA CGM,Sea,2024-02-09,2024-03-11,28,31,Delayed
S04498,O04498,Singapore,Antwerp,Evergreen,Sea,2024-05-24,2024-06-25,32,32,Delivered
S04499,O04499,Singapore,Antwerp,Evergreen,Sea,2024-06-10,2024-07-12,32,32,Delivered
S04500,O04500,Hamburg,Vancouver,Hapag-Lloyd,Sea,2024-01-15,2024-02-10,22,26,Delayed
S04501,O04501,Shanghai,Sydney,CMA CGM,Sea,2024-02-24,2024-03-18,20,23,Delayed
S04502,O04502,Busan,New York,MSC,Sea,2024-06-11,2024-07-18,32,37,Delayed
S04503,O04503,Singapore,London,DHL Aviation,Air,2024-06-14,2024-06-15,2,1,Delivered
S04504,O04504,Hamburg,Tokyo,Hapag-Lloyd,Sea,2024-06-24,2024-07-27,28,33,Delayed
S04505,O04505,Singapore,Los Angeles,Maersk,Sea,2024-05-04,2024-05-27,20,23,Delayed
S04506,O04506,Nhava Sheva,Houston,CMA CGM,Sea,2024-07-16,2024-08-14,30,29,Delivered
S04507,O04507,Hamburg,Vancouver,MSC,Sea,2024-01-04,2024-01-25,22,21,Delivered
S04508,O04508,Busan,New York,MSC,Sea,2024-04-12,2024-05-12,32,30,Delivered
S04509,O04509,Hamburg,Tokyo,Evergreen,Sea,2024-04-12,2024-05-11,28,29,Delayed
S04510,O04510,Hamburg,Antwerp,Hapag-Lloyd,Sea,2024-06-17,2024-06-25,5,8,Delayed
S04511,O04511,Hamburg,Vancouver,Evergreen,Sea,2024-03-11,2024-04-07,22,27,Delayed
S04512,O04512,Hamburg,Vancouver,CMA CGM,Sea,2024-05-25,2024-06-15,22,21,Delivered
S04513,O04513,Singapore,Antwerp,Evergreen,Sea,2024-01-18,2024-02-22,32,35,Delayed
S04514,O04514,Hamburg,Antwerp,CMA CGM,Sea,2024-01-19,2024-01-23,5,4,Delivered
S04515,O04515,Singapore,Antwerp,CMA CGM,Sea,2024-03-25,2024-04-30,32,36,Delayed
S04516,O04516,Shanghai,Sydney,Evergreen,Sea,2024-01-24,2024-02-17,20,24,Delayed
S04517,O04517,Singapore,Los Angeles,COSCO,Sea,2024-03-23,2024-04-17,20,25,Delayed
S04518,O04518,Hamburg,Vancouver,MSC,Sea,2024-01-16,2024-02-12,22,27,Delayed
S04519,O04519,Singapore,London,DHL Aviation,Air,2024-03-05,2024-03-07,2,2,Delivered
S04520,O04520,Singapore,Felixstowe,Evergreen,Sea,2024-01-04,2024-02-06,34,33,Delivered
S04521,O04521,Singapore,Antwerp,Hapag-Lloyd,Sea,2024-01-25,2024-02-26,32,32,Delivered
S04522,O04522,Shanghai,New York,MSC,Sea,2024-03-19,2024-04-17,30,29,Delivered
S04523,O04523,Dubai,London,DHL Aviation,Air,2024-07-11,2024-07-17,2,6,Delayed
S04524,O04524,Dubai,London,FedEx Logistics,Air,2024-04-28,2024-05-06,2,8,Delayed
S04525,O04525,Busan,Sydney,Hapag-Lloyd,Sea,2024-01-10,2024-02-01,16,22,Delayed
S04526,O04526,Shanghai,New York,MSC,Sea,2024-04-19,2024-05-24,30,35,Delayed
S04527,O04527,Singapore,London,DHL Aviation,Air,2024-06-03,2024-06-05,2,2,Delivered
S04528,O04528,Singapore,Antwerp,Hapag-Lloyd,Sea,2024-06-21,2024-07-21,32,30,Delivered
S04529,O04529,Hamburg,Vancouver,Evergreen,Sea,2024-05-27,2024-06-24,22,28,Delayed
S04530,O04530,Busan,Sydney,Evergreen,Sea,2024-05-19,2024-06-08,16,20,Delayed
S04531,O04531,Singapore,Antwerp,MSC,Sea,2024-06-10,2024-07-14,32,34,Delayed
S04532,O04532,Shanghai,Sydney,Maersk,Sea,2024-06-10,2024-07-04,20,24,Delayed
S04533,O04533,Singapore,Los Angeles,Maersk,Sea,2024-05-11,2024-06-03,20,23,Delayed
S04534,O04534,Shanghai,New York,MSC,Sea,2024-01-12,2024-02-11,30,30,Delivered
S04535,O04535,Shanghai,New York,CMA CGM,Sea,2024-01-07,2024-02-09,30,33,Delayed
S04536,O04536,Busan,New York,CMA CGM,Sea,2024-03-13,2024-04-19,32,37,Delayed
S04537,O04537,Hamburg,Tokyo,Hapag-Lloyd,Sea,2024-01-02,2024-01-28,28,26,Delivered
S04538,O04538,Busan,New York,COSCO,Sea,2024-04-28,2024-06-03,32,36,Delayed
S04539,O04539,Nhava Sheva,Houston,Evergreen,Sea,2024-07-14,2024-08-17,30,34,Delayed
S04540,O04540,Hamburg,Tokyo,COSCO,Sea,2024-04-24,2024-05-27,28,33,Delayed
S04541,O04541,Shanghai,Los Angeles,FedEx Logistics,Air,2024-02-21,2024-02-28,3,7,Delayed
S04542,O04542,Tokyo,Sydney,DHL Aviation,Air,2024-03-06,2024-03-11,2,5,Delayed
S04543,O04543,Busan,New York,MSC,Sea,2024-03-31,2024-05-05,32,35,Delayed
S04544,O04544,Busan,Sydney,MSC,Sea,2024-01-10,2024-01-30,16,20,Delayed
S04545,O04545,Dubai,London,FedEx Logistics,Air,2024-06-06,2024-06-08,2,2,Delivered
S04546,O04546,Tokyo,Sydney,DHL Aviation,Air,2024-01-29,2024-02-03,2,5,Delayed
S04547,O04547,Hamburg,Antwerp,Hapag-Lloyd,Sea,2024-02-27,2024-03-06,5,8,Delayed
S04548,O04548,Hamburg,Antwerp,CMA CGM,Sea,2024-05-31,2024-06-10,5,10,Delayed
S04549,O04549,Singapore,Felixstowe,CMA CGM,Sea,2024-03-30,2024-05-02,34,33,Delivered
S04550,O04550,Singapore,Felixstowe,Hapag-Lloyd,Sea,2024-04-15,2024-05-20,34,35,Delayed
S04551,O04551,Singapore,Los Angeles,Maersk,Sea,2024-03-21,2024-04-12,20,22,Delayed
S04552,O04552,Dubai,London,FedEx Logistics,Air,2024-06-05,2024-06-11,2,6,Delayed
S04553,O04553,Hamburg,Tokyo,Hapag-Lloyd,Sea,2024-06-17,2024-07-19,28,32,Delayed
S04554,O04554,Hamburg,Vancouver,CMA CGM,Sea,2024-03-15,2024-04-07,22,23,Delayed
S04555,O04555,Hamburg,Tokyo,Maersk,Sea,2024-03-19,2024-04-15,28,27,Delivered
S04556,O04556,Shanghai,Sydney,COSCO,Sea,2024-03-03,2024-03-24,20,21,Delayed
S04557,O04557,Frankfurt,New York,FedEx Logistics,Air,2024-05-28,2024-06-04,2,7,Delayed
S04558,O04558,Shanghai,Sydney,CMA CGM,Sea,2024-04-14,2024-05-06,20,22,Delayed
S04559,O04559,Singapore,Antwerp,Evergreen,Sea,2024-06-28,2024-08-05,32,38,Delayed
S04560,O04560,Singapore,Los Angeles,Maersk,Sea,2024-05-31,2024-06-23,20,23,Delayed
S04561,O04561,Singapore,Felixstowe,COSCO,Sea,2024-07-04,2024-08-12,34,39,Delayed
S04562,O04562,Singapore,Los Angeles,COSCO,Sea,2024-06-20,2024-07-16,20,26,Delayed
S04563,O04563,Nhava Sheva,Houston,COSCO,Sea,2024-03-10,2024-04-08,30,29,Delivered
S04564,O04564,Shanghai,New York,Maersk,Sea,2024-07-13,2024-08-17,30,35,Delayed
S04565,O04565,Hamburg,Antwerp,MSC,Sea,2024-01-30,2024-02-09,5,10,Delayed
S04566,O04566,Busan,Sydney,CMA CGM,Sea,2024-03-18,2024-04-09,16,22,Delayed
S04567,O04567,Hamburg,Tokyo,Evergreen,Sea,2024-06-30,2024-08-01,28,32,Delayed
S04568,O04568,Busan,Sydney,COSCO,Sea,2024-02-03,2024-02-19,16,16,Delivered
S04569,O04569,Shanghai,Los Angeles,Maersk,Sea,2024-03-18,2024-04-07,18,20,Delayed
S04570,O04570,Hamburg,Tokyo,Hapag-Lloyd,Sea,2024-01-17,2024-02-14,28,28,Delivered
S04571,O04571,Singapore,Los Angeles,COSCO,Sea,2024-01-14,2024-02-01,20,18,Delivered
S04572,O04572,Hamburg,Antwerp,CMA CGM,Sea,2024-01-28,2024-02-02,5,5,Delivered
S04573,O04573,Singapore,Los Angeles,Evergreen,Sea,2024-04-28,2024-05-21,20,23,Delayed
S04574,O04574,Frankfurt,New York,FedEx Logistics,Air,2024-02-18,2024-02-23,2,5,Delayed
S04575,O04575,Singapore,Antwerp,Evergreen,Sea,2024-04-30,2024-05-30,32,30,Delivered
S04576,O04576,Busan,New York,Maersk,Sea,2024-05-26,2024-06-28,32,33,Delayed
S04577,O04577,Frankfurt,New York,FedEx Logistics,Air,2024-05-21,2024-05-25,2,4,Delayed
S04578,O04578,Hamburg,Antwerp,CMA CGM,Sea,2024-04-11,2024-04-20,5,9,Delayed
S04579,O04579,Shanghai,New York,MSC,Sea,2024-05-18,2024-06-23,30,36,Delayed
S04580,O04580,Singapore,Los Angeles,CMA CGM,Sea,2024-02-16,2024-03-08,20,21,Delayed
S04581,O04581,Singapore,London,DHL Aviation,Air,2024-01-09,2024-01-12,2,3,Delayed
S04582,O04582,Busan,Sydney,CMA CGM,Sea,2024-02-16,2024-03-05,16,18,Delayed
S04583,O04583,Singapore,Antwerp,Maersk,Sea,2024-01-05,2024-02-08,32,34,Delayed
S04584,O04584,Busan,Sydney,Evergreen,Sea,2024-05-28,2024-06-17,16,20,Delayed
S04585,O04585,Hamburg,Antwerp,Evergreen,Sea,2024-06-17,2024-06-26,5,9,Delayed
S04586,O04586,Nhava Sheva,Houston,Maersk,Sea,2024-01-09,2024-02-14,30,36,Delayed
S04587,O04587,Singapore,Antwerp,CMA CGM,Sea,2024-06-30,2024-08-01,32,32,Delivered
S04588,O04588,Hamburg,Tokyo,Hapag-Lloyd,Sea,2024-07-11,2024-08-06,28,26,Delivered
S04589,O04589,Singapore,Antwerp,Maersk,Sea,2024-06-14,2024-07-21,32,37,Delayed
S04590,O04590,Hamburg,Tokyo,Maersk,Sea,2024-04-29,2024-05-29,28,30,Delayed
S04591,O04591,Shanghai,Los Angeles,CMA CGM,Sea,2024-02-23,2024-03-15,18,21,Delayed
S04592,O04592,Singapore,Los Angeles,COSCO,Sea,2024-04-03,2024-04-21,20,18,Delivered
S04593,O04593,Nhava Sheva,Houston,COSCO,Sea,2024-03-12,2024-04-15,30,34,Delayed
S04594,O04594,Singapore,Felixstowe,Hapag-Lloyd,Sea,2024-07-11,2024-08-17,34,37,Delayed
S04595,O04595,Singapore,Felixstowe,MSC,Sea,2024-02-21,2024-03-26,34,34,Delivered
S04596,O04596,Singapore,Felixstowe,COSCO,Sea,2024-02-29,2024-04-01,34,32,Delivered
S04597,O04597,Singapore,Felixstowe,CMA CGM,Sea,2024-04-12,2024-05-15,34,33,Delivered
S04598,O04598,Shanghai,Los Angeles,MSC,Sea,2024-01-06,2024-01-25,18,19,Delayed
S04599,O04599,Busan,New York,Hapag-Lloyd,Sea,2024-04-22,2024-05-23,32,31,Delivered
S04600,O04600,Shanghai,New York,Evergreen,Sea,2024-04-19,2024-05-24,30,35,Delayed
S04601,O04601,Shanghai,Los Angeles,Hapag-Lloyd,Sea,2024-04-19,2024-05-07,18,18,Delivered
S04602,O04602,Shanghai,Sydney,COSCO,Sea,2024-03-29,2024-04-21,20,23,Delayed
S04603,O04603,Hamburg,Antwerp,Maersk,Sea,2024-02-14,2024-02-21,5,7,Delayed
S04604,O04604,Singapore,Los Angeles,Maersk,Sea,2024-01-21,2024-02-10,20,20,Delivered
S04605,O04605,Hong Kong,Los Angeles,FedEx Logistics,Air,2024-05-04,2024-05-06,2,2,Delivered
S04606,O04606,Singapore,Los Angeles,CMA CGM,Sea,2024-07-02,2024-07-22,20,20,Delivered
S04607,O04607,Nhava Sheva,Houston,CMA CGM,Sea,2024-04-27,2024-05-26,30,29,Delivered
S04608,O04608,Dubai,London,DHL Aviation,Air,2024-01-24,2024-01-31,2,7,Delayed
S04609,O04609,Singapore,Felixstowe,Evergreen,Sea,2024-02-03,2024-03-10,34,36,Delayed
S04610,O04610,Hamburg,Vancouver,Maersk,Sea,2024-04-22,2024-05-18,22,26,Delayed
S04611,O04611,Frankfurt,New York,FedEx Logistics,Air,2024-07-05,2024-07-06,2,1,Delivered
S04612,O04612,Tokyo,Sydney,FedEx Logistics,Air,2024-03-23,2024-03-27,2,4,Delayed
S04613,O04613,Shanghai,Sydney,COSCO,Sea,2024-02-16,2024-03-09,20,22,Delayed
S04614,O04614,Hamburg,Vancouver,Evergreen,Sea,2024-05-18,2024-06-10,22,23,Delayed
S04615,O04615,Busan,Sydney,MSC,Sea,2024-06-22,2024-07-13,16,21,Delayed
S04616,O04616,Hamburg,Vancouver,COSCO,Sea,2024-01-17,2024-02-08,22,22,Delivered
S04617,O04617,Shanghai,Sydney,Maersk,Sea,2024-05-29,2024-06-21,20,23,Delayed
S04618,O04618,Nhava Sheva,Houston,CMA CGM,Sea,2024-07-01,2024-08-02,30,32,Delayed
S04619,O04619,Hong Kong,Los Angeles,DHL Aviation,Air,2024-03-04,2024-03-11,2,7,Delayed
S04620,O04620,Singapore,Los Angeles,Hapag-Lloyd,Sea,2024-05-26,2024-06-14,20,19,Delivered
S04621,O04621,Shanghai,New York,MSC,Sea,2024-01-22,2024-02-20,30,29,Delivered
S04622,O04622,Shanghai,Los Angeles,FedEx Logistics,Air,2024-05-11,2024-05-12,3,1,Delivered
S04623,O04623,Hamburg,Vancouver,Evergreen,Sea,2024-05-21,2024-06-16,22,26,Delayed
S04624,O04624,Hong Kong,Los Angeles,DHL Aviation,Air,2024-06-20,2024-06-21,2,1,Delivered
S04625,O04625,Shanghai,Los Angeles,Hapag-Lloyd,Sea,2024-03-15,2024-03-31,18,16,Delivered
S04626,O04626,Singapore,Los Angeles,COSCO,Sea,2024-02-08,2024-03-02,20,23,Delayed
S04627,O04627,Shanghai,Sydney,COSCO,Sea,2024-03-05,2024-03-28,20,23,Delayed
S04628,O04628,Hamburg,Vancouver,Evergreen,Sea,2024-07-14,2024-08-04,22,21,Delivered
S04629,O04629,Singapore,Felixstowe,MSC,Sea,2024-02-06,2024-03-16,34,39,Delayed
S04630,O04630,Hong Kong,Los Angeles,FedEx Logistics,Air,2024-03-04,2024-03-07,2,3,Delayed
S04631,O04631,Singapore,Felixstowe,MSC,Sea,2024-01-06,2024-02-12,34,37,Delayed
S04632,O04632,Singapore,London,DHL Aviation,Air,2024-01-29,2024-02-04,2,6,Delayed
S04633,O04633,Singapore,Antwerp,CMA CGM,Sea,2024-06-24,2024-07-28,32,34,Delayed
S04634,O04634,Singapore,Antwerp,Hapag-Lloyd,Sea,2024-02-19,2024-03-23,32,33,Delayed
S04635,O04635,Shanghai,Los Angeles,Evergreen,Sea,2024-05-18,2024-06-06,18,19,Delayed
S04636,O04636,Hamburg,Tokyo,CMA CGM,Sea,2024-03-18,2024-04-20,28,33,Delayed
S04637,O04637,Shanghai,Los Angeles,FedEx Logistics,Air,2024-05-08,2024-05-17,3,9,Delayed
S04638,O04638,Shanghai,Sydney,COSCO,Sea,2024-03-25,2024-04-12,20,18,Delivered
S04639,O04639,Shanghai,Los Angeles,MSC,Sea,2024-01-03,2024-01-24,18,21,Delayed
S04640,O04640,Busan,New York,COSCO,Sea,2024-06-24,2024-07-29,32,35,Delayed
S04641,O04641,Hamburg,Vancouver,MSC,Sea,2024-06-23,2024-07-20,22,27,Delayed
S04642,O04642,Shanghai,Sydney,Evergreen,Sea,2024-02-16,2024-03-11,20,24,Delayed
S04643,O04643,Singapore,Antwerp,MSC,Sea,2024-02-10,2024-03-16,32,35,Delayed
S04644,O04644,Hamburg,Tokyo,MSC,Sea,2024-04-25,2024-05-28,28,33,Delayed
S04645,O04645,Singapore,Felixstowe,MSC,Sea,2024-04-01,2024-05-05,34,34,Delivered
S04646,O04646,Shanghai,New York,Hapag-Lloyd,Sea,2024-03-30,2024-05-05,30,36,Delayed
S04647,O04647,Shanghai,Sydney,MSC,Sea,2024-01-08,2024-01-31,20,23,Delayed
S04648,O04648,Singapore,Felixstowe,MSC,Sea,2024-05-31,2024-07-06,34,36,Delayed
S04649,O04649,Hamburg,Vancouver,Hapag-Lloyd,Sea,2024-02-25,2024-03-16,22,20,Delivered
S04650,O04650,Hamburg,Vancouver,CMA CGM,Sea,2024-07-12,2024-08-07,22,26,Delayed
S04651,O04651,Singapore,Los Angeles,Hapag-Lloyd,Sea,2024-06-20,2024-07-10,20,20,Delivered
S04652,O04652,Singapore,Felixstowe,COSCO,Sea,2024-07-04,2024-08-09,34,36,Delayed
S04653,O04653,Singapore,Felixstowe,Maersk,Sea,2024-04-20,2024-05-28,34,38,Delayed
S04654,O04654,Singapore,Antwerp,CMA CGM,Sea,2024-06-08,2024-07-16,32,38,Delayed
S04655,O04655,Singapore,Antwerp,COSCO,Sea,2024-03-27,2024-04-27,32,31,Delivered
S04656,O04656,Hamburg,Antwerp,Maersk,Sea,2024-02-27,2024-03-09,5,11,Delayed
S04657,O04657,Shanghai,Los Angeles,Maersk,Sea,2024-03-10,2024-04-03,18,24,Delayed
S04658,O04658,Singapore,London,DHL Aviation,Air,2024-01-17,2024-01-18,2,1,Delivered
S04659,O04659,Singapore,Felixstowe,Maersk,Sea,2024-02-14,2024-03-18,34,33,Delivered
S04660,O04660,Hamburg,Tokyo,COSCO,Sea,2024-06-18,2024-07-15,28,27,Delivered
S04661,O04661,Nhava Sheva,Houston,MSC,Sea,2024-04-21,2024-05-27,30,36,Delayed
S04662,O04662,Busan,Sydney,Hapag-Lloyd,Sea,2024-03-17,2024-03-31,16,14,Delivered
S04663,O04663,Shanghai,Sydney,Maersk,Sea,2024-05-15,2024-06-07,20,23,Delayed
S04664,O04664,Nhava Sheva,Houston,Maersk,Sea,2024-04-09,2024-05-11,30,32,Delayed
S04665,O04665,Singapore,London,DHL Aviation,Air,2024-01-11,2024-01-17,2,6,Delayed
S04666,O04666,Nhava Sheva,Houston,Hapag-Lloyd,Sea,2024-04-23,2024-05-29,30,36,Delayed
S04667,O04667,Hamburg,Vancouver,COSCO,Sea,2024-03-24,2024-04-19,22,26,Delayed
S04668,O04668,Hamburg,Tokyo,Hapag-Lloyd,Sea,2024-07-10,2024-08-09,28,30,Delayed
S04669,O04669,Shanghai,New York,COSCO,Sea,2024-04-21,2024-05-21,30,30,Delivered
S04670,O04670,Singapore,Antwerp,MSC,Sea,2024-01-29,2024-03-01,32,32,Delivered
S04671,O04671,Busan,New York,MSC,Sea,2024-02-15,2024-03-17,32,31,Delivered
S04672,O04672,Shanghai,Los Angeles,CMA CGM,Sea,2024-06-25,2024-07-12,18,17,Delivered
S04673,O04673,Singapore,Felixstowe,COSCO,Sea,2024-03-05,2024-04-14,34,40,Delayed
S04674,O04674,Shanghai,New York,CMA CGM,Sea,2024-07-06,2024-08-10,30,35,Delayed
S04675,O04675,Dubai,London,DHL Aviation,Air,2024-01-24,2024-01-31,2,7,Delayed
S04676,O04676,Tokyo,Sydney,DHL Aviation,Air,2024-07-13,2024-07-19,2,6,Delayed
S04677,O04677,Shanghai,Sydney,COSCO,Sea,2024-03-12,2024-04-07,20,26,Delayed
S04678,O04678,Singapore,Felixstowe,COSCO,Sea,2024-06-27,2024-08-01,34,35,Delayed
S04679,O04679,Nhava Sheva,Houston,Maersk,Sea,2024-01-15,2024-02-15,30,31,Delayed
S04680,O04680,Tokyo,Sydney,FedEx Logistics,Air,2024-01-06,2024-01-08,2,2,Delivered
S04681,O04681,Shanghai,Los Angeles,Maersk,Sea,2024-03-30,2024-04-18,18,19,Delayed
S04682,O04682,Nhava Sheva,Houston,CMA CGM,Sea,2024-02-19,2024-03-26,30,36,Delayed
S04683,O04683,Shanghai,New York,Maersk,Sea,2024-03-23,2024-04-20,30,28,Delivered
S04684,O04684,Singapore,Felixstowe,CMA CGM,Sea,2024-03-03,2024-04-12,34,40,Delayed
S04685,O04685,Dubai,London,DHL Aviation,Air,2024-03-31,2024-04-08,2,8,Delayed
S04686,O04686,Busan,New York,COSCO,Sea,2024-02-13,2024-03-14,32,30,Delivered
S04687,O04687,Busan,New York,COSCO,Sea,2024-06-27,2024-08-02,32,36,Delayed
S04688,O04688,Busan,Sydney,Hapag-Lloyd,Sea,2024-03-03,2024-03-20,16,17,Delayed
S04689,O04689,Nhava Sheva,Houston,MSC,Sea,2024-05-08,2024-06-11,30,34,Delayed
S04690,O04690,Singapore,Los Angeles,MSC,Sea,2024-05-03,2024-05-27,20,24,Delayed
S04691,O04691,Shanghai,Los Angeles,FedEx Logistics,Air,2024-06-11,2024-06-13,3,2,Delivered
S04692,O04692,Dubai,London,FedEx Logistics,Air,2024-02-15,2024-02-21,2,6,Delayed
S04693,O04693,Singapore,Los Angeles,Hapag-Lloyd,Sea,2024-05-21,2024-06-12,20,22,Delayed
S04694,O04694,Shanghai,Los Angeles,DHL Aviation,Air,2024-01-20,2024-01-24,3,4,Delayed
S04695,O04695,Nhava Sheva,Houston,MSC,Sea,2024-02-21,2024-03-23,30,31,Delayed
S04696,O04696,Singapore,Felixstowe,Maersk,Sea,2024-06-21,2024-07-31,34,40,Delayed
S04697,O04697,Hong Kong,Los Angeles,DHL Aviation,Air,2024-03-30,2024-04-01,2,2,Delivered
S04698,O04698,Shanghai,Sydney,Evergreen,Sea,2024-01-17,2024-02-12,20,26,Delayed
S04699,O04699,Hamburg,Antwerp,Evergreen,Sea,2024-06-28,2024-07-01,5,3,Delivered
S04700,O04700,Busan,Sydney,Hapag-Lloyd,Sea,2024-04-08,2024-04-23,16,15,Delivered
S04701,O04701,Busan,New York,Evergreen,Sea,2024-07-04,2024-08-08,32,35,Delayed
S04702,O04702,Singapore,London,DHL Aviation,Air,2024-06-11,2024-06-19,2,8,Delayed
S04703,O04703,Singapore,Antwerp,CMA CGM,Sea,2024-03-04,2024-04-04,32,31,Delivered
S04704,O04704,Busan,Sydney,COSCO,Sea,2024-04-23,2024-05-13,16,20,Delayed
S04705,O04705,Nhava Sheva,Houston,Evergreen,Sea,2024-01-29,2024-03-02,30,33,Delayed
S04706,O04706,Tokyo,Sydney,DHL Aviation,Air,2024-05-18,2024-05-22,2,4,Delayed
S04707,O04707,Busan,Sydney,MSC,Sea,2024-07-07,2024-07-21,16,14,Delivered
S04708,O04708,Hong Kong,Los Angeles,DHL Aviation,Air,2024-06-28,2024-07-04,2,6,Delayed
S04709,O04709,Hamburg,Antwerp,Hapag-Lloyd,Sea,2024-05-16,2024-05-25,5,9,Delayed
S04710,O04710,Shanghai,Sydney,CMA CGM,Sea,2024-05-27,2024-06-15,20,19,Delivered
S04711,O04711,Busan,Sydney,MSC,Sea,2024-03-19,2024-04-10,16,22,Delayed
S04712,O04712,Singapore,Felixstowe,CMA CGM,Sea,2024-03-24,2024-04-28,34,35,Delayed
S04713,O04713,Singapore,Antwerp,Hapag-Lloyd,Sea,2024-06-09,2024-07-09,32,30,Delivered
S04714,O04714,Hamburg,Antwerp,CMA CGM,Sea,2024-02-04,2024-02-07,5,3,Delivered
S04715,O04715,Singapore,Antwerp,Hapag-Lloyd,Sea,2024-02-06,2024-03-13,32,36,Delayed
S04716,O04716,Hamburg,Tokyo,Maersk,Sea,2024-07-14,2024-08-16,28,33,Delayed
S04717,O04717,Busan,New York,Hapag-Lloyd,Sea,2024-01-06,2024-02-13,32,38,Delayed
S04718,O04718,Shanghai,Sydney,Hapag-Lloyd,Sea,2024-03-19,2024-04-13,20,25,Delayed
S04719,O04719,Hamburg,Vancouver,Evergreen,Sea,2024-06-07,2024-07-01,22,24,Delayed
S04720,O04720,Shanghai,New York,COSCO,Sea,2024-02-19,2024-03-26,30,36,Delayed
S04721,O04721,Shanghai,Los Angeles,FedEx Logistics,Air,2024-04-28,2024-05-02,3,4,Delayed
S04722,O04722,Busan,Sydney,COSCO,Sea,2024-06-10,2024-06-29,16,19,Delayed
S04723,O04723,Hamburg,Antwerp,COSCO,Sea,2024-05-17,2024-05-28,5,11,Delayed
S04724,O04724,Busan,New York,CMA CGM,Sea,2024-07-17,2024-08-24,32,38,Delayed
S04725,O04725,Hamburg,Tokyo,CMA CGM,Sea,2024-01-03,2024-01-31,28,28,Delivered
S04726,O04726,Nhava Sheva,Houston,Hapag-Lloyd,Sea,2024-01-03,2024-02-05,30,33,Delayed
S04727,O04727,Shanghai,Los Angeles,DHL Aviation,Air,2024-02-11,2024-02-18,3,7,Delayed
S04728,O04728,Busan,Sydney,Maersk,Sea,2024-04-11,2024-05-01,16,20,Delayed
S04729,O04729,Shanghai,Sydney,Maersk,Sea,2024-01-05,2024-01-31,20,26,Delayed
S04730,O04730,Nhava Sheva,Houston,CMA CGM,Sea,2024-04-01,2024-05-07,30,36,Delayed
S04731,O04731,Singapore,Los Angeles,Maersk,Sea,2024-05-22,2024-06-17,20,26,Delayed
S04732,O04732,Singapore,Los Angeles,Evergreen,Sea,2024-01-11,2024-02-03,20,23,Delayed
S04733,O04733,Singapore,Antwerp,COSCO,Sea,2024-05-21,2024-06-23,32,33,Delayed
S04734,O04734,Hamburg,Antwerp,Hapag-Lloyd,Sea,2024-03-08,2024-03-12,5,4,Delivered
S04735,O04735,Busan,New York,MSC,Sea,2024-01-04,2024-02-05,32,32,Delivered
S04736,O04736,Tokyo,Sydney,FedEx Logistics,Air,2024-01-04,2024-01-05,2,1,Delivered
S04737,O04737,Shanghai,Los Angeles,Evergreen,Sea,2024-03-29,2024-04-20,18,22,Delayed
S04738,O04738,Busan,New York,Maersk,Sea,2024-05-31,2024-07-05,32,35,Delayed
S04739,O04739,Shanghai,Los Angeles,CMA CGM,Sea,2024-04-09,2024-04-29,18,20,Delayed
S04740,O04740,Hamburg,Tokyo,COSCO,Sea,2024-02-19,2024-03-23,28,33,Delayed
