OrderID,CustomerID,ProductID,OrderDate,Quantity,OrderValue
O04439,C018,P033,2024-05-12,513,286.54
O04440,C032,P031,2024-04-07,525,83.14
O04441,C038,P003,2024-01-08,746,313.5
O04442,C011,P001,2024-02-20,997,253.87
O04443,C012,P024,2024-04-11,920,266.65
O04444,C025,P039,2024-01-23,429,243.44
O04445,C036,P021,2024-02-08,626,347.15
O04446,C026,P040,2024-01-22,120,211.32
O04447,C010,P002,2024-06-16,685,91.32
O04448,C016,P028,2024-01-03,492,260.44
O04449,C035,P003,2024-03-24,699,294.03
O04450,C015,P015,2024-05-02,551,254.98
O04451,C029,P050,2024-06-05,751,470.45
O04452,C014,P005,2024-06-06,770,206.0
O04453,C040,P047,2024-05-13,244,232.65
O04454,C019,P042,2024-04-30,579,201.4
O04455,C034,P022,2024-04-13,603,448.46
O04456,C015,P042,2024-06-28,239,214.4
O04457,C020,P015,2024-03-16,277,291.86
O04458,C010,P013,2024-04-29,307,389.64
O04459,C017,P010,2024-07-13,657,147.08
O04460,C040,P043,2024-05-27,998,405.04
O04461,C037,P046,2024-01-21,481,378.59
O04462,C027,P012,2024-05-08,948,100.76
O04463,C032,P024,2024-03-01,668,242.81
O04464,C035,P029,2024-05-08,816,128.73
O04465,C032,P039,2024-04-06,949,259.5
O04466,C013,P036,2024-02-12,338,118.57
O04467,C006,P033,2024-07-16,227,228.69
O04468,C038,P042,2024-06-24,423,352.74
O04469,C002,P004,2024-05-28,126,493.73
O04470,C015,P034,2024-01-08,971,56.25
O04471,C007,P037,2024-02-15,188,453.19
O04472,C019,P026,2024-06-10,816,144.01
O04473,C011,P037,2024-01-16,506,152.51
O04474,C038,P022,2024-05-26,650,309.15
O04475,C010,P032,2024-06-28,816,187.19
O04476,C015,P039,2024-02-21,212,399.66
O04477,C010,P034,2024-02-29,263,426.11
O04478,C003,P027,2024-06-21,765,384.64
O04479,C017,P003,2024-05-16,108,387.51
O04480,C021,P025,2024-01-24,259,307.0
O04481,C008,P016,2024-04-03,51,154.98
O04482,C020,P037,2024-06-03,192,380.42
O04483,C005,P013,2024-06-28,937,396.24
O04484,C004,P014,2024-06-16,865,475.35
O04485,C011,P035,2024-02-08,637,308.75
O04486,C007,P036,2024-06-28,727,386.02
O04487,C015,P009,2024-03-15,428,467.27
O04488,C022,P001,2024-04-08,777,308.49
O04489,C036,P019,2024-06-28,469,364.97
O04490,C024,P024,2024-03-16,481,316.93
O04491,C001,P014,2024-07-01,973,137.69
O04492,C018,P021,2024-03-30,301,106.05
O04493,C031,P020,2024-03-28,301,185.29
O04494,C031,P024,2024-05-31,479,182.39
O04495,C010,P031,2024-03-03,258,138.75
O04496,C040,P039,2024-05-29,438,74.65
O04497,C012,P004,2024-03-02,713,240.61
O04498,C010,P008,2024-01-24,851,254.69
O04499,C018,P049,2024-01-03,268,263.22
O04500,C023,P002,2024-04-17,621,176.88
O04501,C030,P009,2024-02-18,306,499.13
O04502,C029,P020,2024-06-15,652,69.7
O04503,C036,P011,2024-04-22,545,235.31
O04504,C007,P031,2024-05-19,753,487.56
O04505,C027,P019,2024-06-17,198,74.4
O04506,C032,P017,2024-07-04,281,496.57
O04507,C005,P043,2024-03-21,521,413.34
O04508,C032,P033,2024-05-01,363,476.73
O04509,C024,P008,2024-02-03,95,364.91
O04510,C028,P022,2024-01-23,716,276.46
O04511,C036,P029,2024-05-03,128,80.24
O04512,C031,P017,2024-04-10,731,271.37
O04513,C022,P014,2024-04-26,954,85.5
O04514,C030,P040,2024-02-07,541,69.23
O04515,C025,P037,2024-07-09,680,318.15
O04516,C023,P006,2024-04-04,395,403.32
O04517,C016,P010,2024-01-16,614,328.88
O04518,C010,P019,2024-04-21,514,199.65
O04519,C027,P026,2024-04-14,623,354.99
O04520,C011,P036,2024-01-03,686,187.99
O04521,C019,P024,2024-01-26,374,172.72
O04522,C008,P047,2024-01-19,548,395.48
O04523,C038,P024,2024-03-22,577,147.48
O04524,C034,P010,2024-05-26,145,486.5
O04525,C002,P038,2024-04-22,976,212.46
O04526,C020,P025,2024-04-17,971,112.17
O04527,C023,P026,2024-06-04,499,132.93
O04528,C033,P021,2024-01-01,379,174.1
O04529,C015,P047,2024-03-16,471,398.17
O04530,C018,P038,2024-03-17,281,264.72
O04531,C031,P038,2024-07-14,62,361.96
O04532,C031,P048,2024-05-09,980,469.01
O04533,C028,P035,2024-07-01,611,401.14
O04534,C018,P038,2024-05-11,150,243.06
O04535,C008,P048,2024-05-04,424,246.88
O04536,C010,P036,2024-04-11,654,186.06
O04537,C026,P049,2024-01-08,305,372.72
O04538,C006,P050,2024-03-27,587,239.36
O04539,C026,P017,2024-07-01,529,412.41
O04540,C036,P004,2024-05-23,638,463.27
O04541,C028,P030,2024-06-30,441,238.08
O04542,C030,P012,2024-04-27,112,333.14
O04543,C011,P015,2024-01-07,757,435.22
O04544,C040,P016,2024-01-29,668,70.37
O04545,C002,P006,2024-01-13,865,395.43
O04546,C021,P003,2024-03-12,129,420.64
O04547,C009,P019,2024-04-20,989,183.7
O04548,C001,P002,2024-03-19,682,64.27
O04549,C009,P009,2024-04-29,360,256.26
O04550,C010,P020,2024-03-18,279,74.0
O04551,C038,P027,2024-04-12,752,346.23
O04552,C021,P042,2024-01-06,601,77.81
O04553,C013,P004,2024-02-06,79,229.31
O04554,C039,P012,2024-05-25,748,276.18
O04555,C013,P038,2024-04-10,973,198.72
O04556,C022,P025,2024-03-27,309,421.54
O04557,C026,P001,2024-02-07,925,350.94
O04558,C029,P024,2024-01-30,665,257.86
O04559,C008,P043,2024-01-01,874,91.43
O04560,C001,P033,2024-05-26,93,427.54
O04561,C030,P039,2024-03-12,799,457.95
O04562,C003,P023,2024-05-28,139,495.75
O04563,C019,P034,2024-05-13,978,285.25
O04564,C024,P033,2024-02-03,915,443.74
O04565,C012,P050,2024-01-18,814,75.78
O04566,C012,P030,2024-06-15,217,197.18
O04567,C033,P008,2024-07-11,709,82.74
O04568,C028,P033,2024-01-28,629,202.99
O04569,C026,P023,2024-07-15,966,249.24
O04570,C007,P015,2024-02-18,227,292.04
O04571,C022,P024,2024-01-23,191,303.92
O04572,C009,P034,2024-03-08,450,235.02
O04573,C008,P042,2024-04-29,667,442.13
O04574,C013,P013,2024-02-14,917,447.72
O04575,C036,P010,2024-04-06,615,401.78
O04576,C034,P047,2024-04-24,850,77.87
O04577,C037,P030,2024-06-29,75,274.01
O04578,C020,P032,2024-05-29,211,458.04
O04579,C009,P038,2024-03-28,141,379.75
O04580,C023,P042,2024-04-28,84,292.64
O04581,C040,P010,2024-02-28,559,255.68
O04582,C038,P041,2024-04-11,625,163.37
O04583,C013,P008,2024-07-03,161,124.55
O04584,C003,P040,2024-06-10,722,372.81
O04585,C025,P043,2024-05-18,55,343.58
O04586,C026,P027,2024-03-03,592,318.53
O04587,C032,P002,2024-03-23,340,102.43
O04588,C024,P015,2024-05-12,384,240.71
O04589,C015,P005,2024-02-02,905,227.3
O04590,C012,P045,2024-03-06,840,105.01
O04591,C016,P050,2024-04-21,363,229.11
O04592,C006,P049,2024-07-10,59,354.35
O04593,C029,P021,2024-05-19,752,304.86
O04594,C002,P029,2024-04-10,599,402.31
O04595,C016,P035,2024-04-16,875,88.34
O04596,C003,P021,2024-03-13,541,370.92
O04597,C038,P010,2024-06-21,940,223.52
O04598,C018,P033,2024-02-05,292,262.59
O04599,C006,P026,2024-03-26,103,227.51
O04600,C019,P003,2024-01-17,940,487.34
O04601,C021,P006,2024-02-24,651,357.43
O04602,C015,P003,2024-04-25,50,328.35
O04603,C027,P024,2024-03-15,185,175.43
O04604,C020,P035,2024-02-29,246,454.89
O04605,C006,P020,2024-01-22,429,57.48
O04606,C020,P021,2024-04-12,288,145.86
O04607,C039,P047,2024-06-29,983,197.5
O04608,C010,P018,2024-05-30,63,96.27
O04609,C022,P039,2024-05-12,902,469.48
O04610,C017,P027,2024-04-20,590,453.64
O04611,C034,P001,2024-03-14,768,278.43
O04612,C023,P043,2024-06-30,190,469.11
O04613,C035,P011,2024-02-09,358,281.35
O04614,C013,P010,2024-03-16,279,235.52
O04615,C040,P033,2024-02-12,709,124.37
O04616,C040,P022,2024-06-01,710,198.04
O04617,C018,P046,2024-01-25,964,425.78
O04618,C034,P047,2024-04-06,954,443.48
O04619,C004,P001,2024-07-11,828,355.68
O04620,C031,P039,2024-04-09,341,260.07
O04621,C037,P040,2024-01-25,122,478.69
O04622,C003,P043,2024-02-08,160,80.11
O04623,C028,P044,2024-01-28,978,384.33
O04624,C034,P012,2024-02-07,941,360.99
O04625,C023,P024,2024-07-07,806,226.06
O04626,C039,P046,2024-01-30,647,345.28
O04627,C015,P038,2024-06-15,721,415.66
O04628,C030,P001,2024-06-22,807,385.24
O04629,C031,P048,2024-06-06,917,413.91
O04630,C020,P040,2024-01-10,194,128.12
O04631,C022,P027,2024-01-04,118,345.32
O04632,C039,P043,2024-01-26,700,303.32
O04633,C023,P011,2024-05-03,421,440.42
O04634,C004,P029,2024-05-04,596,293.31
O04635,C040,P038,2024-04-03,869,430.03
O04636,C030,P009,2024-03-10,731,217.63
O04637,C008,P009,2024-02-03,70,297.64
O04638,C024,P045,2024-04-14,949,194.2
O04639,C037,P001,2024-05-29,540,67.31
O04640,C020,P014,2024-06-06,53,215.3
O04641,C020,P029,2024-05-18,136,230.2
O04642,C017,P008,2024-03-12,376,98.14
O04643,C025,P007,2024-02-28,879,362.3
O04644,C020,P003,2024-07-03,257,241.4
O04645,C008,P012,2024-01-07,531,341.66
O04646,C012,P030,2024-05-14,55,319.11
O04647,C032,P028,2024-01-27,96,124.02
O04648,C017,P001,2024-06-24,184,359.85
O04649,C021,P050,2024-03-01,482,297.02
O04650,C030,P038,2024-05-19,999,405.2
O04651,C011,P037,2024-03-28,650,92.46
O04652,C026,P009,2024-01-15,862,318.92
O04653,C028,P039,2024-01-18,955,243.55
O04654,C035,P013,2024-01-11,195,495.02
O04655,C030,P036,2024-05-18,185,429.17
O04656,C036,P013,2024-01-02,745,183.24
O04657,C004,P006,2024-07-17,918,261.03
O04658,C029,P026,2024-03-20,343,68.91
O04659,C036,P006,2024-03-04,434,71.86
O04660,C013,P010,2024-01-07,469,91.19
O04661,C017,P017,2024-02-17,249,150.7
O04662,C020,P037,2024-04-25,404,238.87
O04663,C037,P028,2024-05-11,568,124.29
O04664,C017,P031,2024-02-27,94,249.54
O04665,C028,P012,2024-03-13,389,329.92
O04666,C032,P038,2024-05-29,579,304.33
O04667,C027,P009,2024-05-14,925,76.6
O04668,C022,P002,2024-06-18,437,267.66
O04669,C009,P015,2024-05-10,447,53.56
O04670,C022,P011,2024-03-01,244,446.7
O04671,C006,P039,2024-05-31,668,418.57
O04672,C027,P009,2024-05-12,983,486.27
O04673,C031,P046,2024-06-23,541,401.24
O04674,C009,P036,2024-01-08,557,164.59
O04675,C038,P049,2024-05-20,765,128.21
O04676,C012,P016,2024-06-30,838,96.98
O04677,C006,P044,2024-02-18,871,312.8
O04678,C037,P040,2024-04-27,763,407.13
O04679,C016,P004,2024-02-05,495,333.48
O04680,C023,P013,2024-07-02,252,208.82
O04681,C020,P038,2024-04-24,436,363.06
O04682,C035,P020,2024-04-09,694,243.4
O04683,C039,P019,2024-01-27,516,447.02
O04684,C015,P043,2024-03-18,726,490.94
O04685,C024,P006,2024-06-05,725,432.46
O04686,C008,P042,2024-04-16,1000,270.29
O04687,C001,P021,2024-03-09,300,309.68
O04688,C029,P010,2024-04-27,702,137.06
O04689,C015,P015,2024-01-17,782,397.83
O04690,C007,P019,2024-04-06,271,180.38
O04691,C028,P020,2024-03-22,595,381.68
O04692,C032,P005,2024-04-08,712,481.65
O04693,C013,P038,2024-03-28,431,372.33
O04694,C001,P014,2024-02-27,263,165.53
O04695,C025,P001,2024-01-17,360,435.59
O04696,C011,P038,2024-04-08,101,333.76
O04697,C039,P022,2024-01-09,921,67.13
O04698,C018,P009,2024-07-14,538,192.24
O04699,C011,P026,2024-06-13,290,214.96
O04700,C022,P032,2024-01-14,866,63.02
O04701,C016,P027,2024-07-04,304,126.69
O04702,C039,P015,2024-03-07,983,292.94
O04703,C018,P045,2024-06-17,945,198.52
O04704,C024,P038,2024-01-23,484,390.77
O04705,C037,P039,2024-06-25,131,423.23
O04706,C036,P009,2024-05-30,399,75.89
O04707,C006,P026,2024-04-14,158,265.29
O04708,C012,P032,2024-02-25,944,100.86
O04709,C032,P007,2024-03-11,137,294.99
O04710,C016,P047,2024-04-09,65,238.69
O04711,C027,P044,2024-01-13,906,445.16
O04712,C006,P013,2024-04-21,148,131.38
O04713,C038,P036,2024-02-02,860,282.98
O04714,C027,P041,2024-03-06,438,431.64
O04715,C021,P007,2024-03-01,809,220.9
O04716,C013,P019,2024-02-04,883,450.87
O04717,C008,P005,2024-07-01,638,111.33
O04718,C014,P039,2024-02-22,827,136.42
O04719,C003,P028,2024-05-28,975,344.34
O04720,C010,P010,2024-05-13,624,153.23
O04721,C001,P037,2024-01-02,869,171.29
O04722,C020,P034,2024-02-26,133,299.05
O04723,C023,P021,2024-05-29,645,341.95
O04724,C006,P028,2024-04-18,744,428.25
O04725,C038,P041,2024-05-21,132,169.76
O04726,C037,P003,2024-07-14,759,297.1
O04727,C040,P050,2024-06-02,179,78.36
O04728,C013,P048,2024-01-07,692,55.64
O04729,C012,P044,2024-06-29,520,148.0
O04730,C013,P042,2024-04-19,440,202.21
O04731,C024,P026,2024-04-30,651,222.35
O04732,C017,P012,2024-07-16,82,316.57
O04733,C036,P010,2024-03-24,216,252.4
O04734,C001,P042,2024-03-22,360,179.3
O04735,C025,P029,2024-03-23,84,100.3
O04736,C010,P043,2024-04-16,668,430.36
O04737,C036,P033,2024-06-08,776,410.2
O04738,C023,P035,2024-07-16,361,327.15
O04739,C005,P026,2024-06-19,864,210.92
O04740,C038,P005,2024-03-17,958,176.28
O04741,C025,P034,2024-01-29,912,456.61
O04742,C023,P012,2024-01-05,413,429.21
O04743,C018,P039,2024-02-26,628,382.11
O04744,C022,P001,2024-07-18,270,68.4
O04745,C033,P040,2024-02-22,194,167.13
O04746,C038,P048,2024-06-30,895,416.53
O04747,C039,P005,2024-01-03,375,440.17
O04748,C011,P011,2024-03-06,133,484.56
O04749,C013,P045,2024-03-18,904,466.06
O04750,C001,P031,2024-02-23,331,447.87
O04751,C030,P019,2024-05-08,919,368.12
O04752,C013,P018,2024-03-30,861,348.33
O04753,C001,P008,2024-06-12,106,423.26
O04754,C019,P037,2024-04-29,694,425.49
O04755,C024,P032,2024-02-07,244,363.02
O04756,C038,P030,2024-04-05,692,123.38
O04757,C020,P026,2024-01-16,469,249.62
O04758,C019,P039,2024-04-16,979,162.32
O04759,C007,P025,2024-04-01,368,409.02
O04760,C033,P031,2024-06-05,313,132.78
O04761,C002,P005,2024-06-15,766,280.51
O04762,C011,P015,2024-04-29,941,323.13
O04763,C022,P034,2024-05-08,516,303.32
O04764,C004,P026,2024-05-11,495,234.17
O04765,C010,P017,2024-03-22,578,303.02
O04766,C015,P003,2024-04-02,302,177.51
O04767,C028,P045,2024-05-21,510,142.99
O04768,C004,P043,2024-03-05,57,73.39
O04769,C014,P025,2024-04-04,406,420.28
O04770,C031,P013,2024-04-21,560,134.3
O04771,C027,P033,2024-02-16,841,431.85
O04772,C005,P046,2024-04-08,190,395.88
O04773,C035,P018,2024-07-18,328,99.25
O04774,C024,P015,2024-02-02,715,154.06
O04775,C011,P036,2024-01-05,923,244.91
O04776,C036,P033,2024-01-06,559,265.99
O04777,C035,P032,2024-05-06,253,472.48
O04778,C018,P019,2024-05-31,470,415.87
O04779,C012,P033,2024-03-10,734,216.56
O04780,C023,P031,2024-02-28,366,401.57
O04781,C010,P004,2024-04-19,486,451.93
O04782,C010,P032,2024-03-28,281,198.44
O04783,C025,P021,2024-06-01,414,119.58
O04784,C033,P003,2024-05-24,833,73.3
O04785,C032,P046,2024-01-21,460,311.83
O04786,C026,P028,2024-04-09,694,274.81
O04787,C021,P027,2024-02-01,737,333.6
O04788,C029,P048,2024-01-05,423,308.01
O04789,C029,P040,2024-03-28,519,260.67
O04790,C025,P036,2024-04-08,99,398.06
O04791,C002,P011,2024-07-11,509,143.51
O04792,C007,P016,2024-07-11,526,112.07
O04793,C022,P005,2024-04-17,187,486.02
O04794,C036,P022,2024-03-21,530,328.36
O04795,C024,P009,2024-02-05,302,168.77
O04796,C004,P012,2024-06-10,894,360.68
O04797,C039,P040,2024-01-31,1000,492.0
O04798,C019,P014,2024-04-12,955,417.47
O04799,C029,P030,2024-06-08,808,310.11
O04800,C030,P043,2024-03-06,526,179.01
O04801,C011,P043,2024-06-01,855,466.12
O04802,C023,P003,2024-01-12,269,96.24
O04803,C012,P031,2024-07-13,937,156.2
O04804,C012,P007,2024-05-28,672,383.0
O04805,C028,P047,2024-06-25,826,265.7
O04806,C030,P006,2024-07-08,856,63.35
O04807,C026,P037,2024-04-11,827,438.92
O04808,C039,P016,2024-04-24,992,298.01
O04809,C004,P009,2024-07-08,619,138.69
O04810,C030,P035,2024-02-05,155,370.63
O04811,C038,P023,2024-05-14,738,128.95
O04812,C033,P028,2024-07-12,970,475.59
O04813,C013,P002,2024-01-01,699,61.34
O04814,C007,P011,2024-03-29,650,432.11
O04815,C040,P044,2024-04-23,658,95.89
O04816,C027,P048,2024-07-07,519,91.83
O04817,C016,P031,2024-01-20,89,96.08
O04818,C008,P007,2024-06-22,73,367.55
O04819,C023,P023,2024-02-21,933,126.41
O04820,C033,P017,2024-05-06,426,369.52
O04821,C029,P047,2024-02-06,771,78.48
O04822,C014,P043,2024-04-04,562,364.14
O04823,C020,P049,2024-02-22,679,354.94
O04824,C030,P035,2024-04-24,716,436.51
O04825,C018,P007,2024-07-07,405,498.68
O04826,C031,P038,2024-04-09,504,356.86
O04827,C034,P002,2024-06-24,568,245.34
O04828,C030,P027,2024-03-17,178,202.91
O04829,C037,P037,2024-07-06,461,252.52
O04830,C016,P013,2024-07-11,363,488.89
O04831,C005,P045,2024-06-15,529,280.22
O04832,C032,P031,2024-01-25,136,75.06
O04833,C011,P004,2024-06-22,261,268.42
O04834,C017,P008,2024-04-21,177,294.18
O04835,C019,P029,2024-06-24,326,261.87
O04836,C037,P037,2024-04-27,254,287.04
O04837,C033,P017,2024-04-13,597,268.95
O04838,C027,P049,2024-05-17,303,300.52
O04839,C025,P039,2024-03-10,609,250.26
O04840,C027,P035,2024-06-10,409,394.45
O04841,C015,P006,2024-01-18,217,268.19
O04842,C031,P014,2024-06-23,131,198.49
O04843,C035,P006,2024-02-02,416,323.41
O04844,C018,P013,2024-01-01,465,337.92
O04845,C009,P038,2024-07-08,899,487.4
O04846,C021,P045,2024-06-30,170,355.16
O04847,C039,P045,2024-02-24,343,203.16
O04848,C011,P035,2024-06-22,396,363.58
O04849,C005,P013,2024-05-24,828,51.99
O04850,C034,P006,2024-06-02,815,273.88
O04851,C008,P045,2024-01-26,384,323.24
O04852,C029,P010,2024-05-10,877,168.65
O04853,C014,P019,2024-05-15,290,479.45
O04854,C027,P031,2024-01-14,933,183.54
O04855,C032,P008,2024-04-11,179,156.02
O04856,C036,P040,2024-05-14,154,478.59
O04857,C039,P041,2024-06-30,655,274.47
O04858,C034,P035,2024-04-09,543,280.34
O04859,C032,P012,2024-06-04,856,173.49
O04860,C009,P020,2024-05-06,760,337.45
O04861,C014,P028,2024-06-26,809,260.04
O04862,C009,P013,2024-03-27,799,376.58
O04863,C016,P030,2024-04-16,152,57.14
O04864,C033,P044,2024-06-11,627,464.42
O04865,C013,P013,2024-04-23,892,203.91
O04866,C005,P013,2024-04-16,700,461.12
O04867,C035,P022,2024-01-03,194,181.16
O04868,C037,P024,2024-01-20,912,152.95
O04869,C003,P048,2024-02-23,955,395.61
O04870,C009,P008,2024-04-25,576,259.96
O04871,C013,P019,2024-04-06,370,440.19
O04872,C032,P033,2024-06-14,321,281.02
O04873,C037,P046,2024-05-25,818,262.19
O04874,C014,P024,2024-01-31,288,104.98
O04875,C009,P013,2024-07-01,747,459.97
O04876,C039,P011,2024-04-14,993,455.73
O04877,C032,P033,2024-05-24,903,452.33
O04878,C004,P005,2024-04-23,184,176.07
O04879,C008,P004,2024-05-05,908,442.68
O04880,C004,P015,2024-01-24,571,158.82
O04881,C015,P006,2024-02-25,132,120.61
O04882,C039,P030,2024-04-24,711,164.19
O04883,C022,P012,2024-03-06,547,419.27
O04884,C028,P043,2024-06-11,667,235.69
O04885,C012,P042,2024-04-07,361,117.52
O04886,C013,P032,2024-02-15,496,231.04
O04887,C033,P035,2024-04-24,806,162.13
O04888,C003,P028,2024-02-27,481,267.78
O04889,C014,P045,2024-02-06,549,289.3
O04890,C037,P017,2024-05-21,948,486.7
O04891,C013,P036,2024-02-27,246,392.54
O04892,C017,P043,2024-04-19,414,347.88
O04893,C035,P010,2024-06-28,504,160.15
O04894,C024,P017,2024-06-01,612,422.79
O04895,C007,P027,2024-06-15,457,92.32
O04896,C034,P031,2024-05-24,904,363.24
O04897,C033,P048,2024-01-07,827,400.71
O04898,C040,P028,2024-02-11,567,473.22
O04899,C040,P009,2024-02-07,368,341.96
O04900,C039,P004,2024-03-30,651,170.59
O04901,C007,P022,2024-02-08,922,452.69
O04902,C025,P016,2024-03-29,194,433.5
O04903,C022,P010,2024-06-27,432,439.96
O04904,C033,P033,2024-07-01,424,341.5
O04905,C009,P005,2024-05-10,979,114.03
O04906,C004,P010,2024-03-14,904,145.74
O04907,C017,P002,2024-01-30,854,349.08
O04908,C040,P048,2024-03-05,98,318.43
O04909,C016,P006,2024-04-29,282,140.95
O04910,C010,P043,2024-06-18,393,498.66
O04911,C036,P001,2024-04-16,651,223.06
O04912,C017,P033,2024-06-16,669,156.52
O04913,C037,P019,2024-03-28,431,332.24
O04914,C023,P031,2024-06-20,52,86.05
O04915,C030,P011,2024-07-02,533,279.35
O04916,C014,P037,2024-03-31,801,449.91
O04917,C030,P017,2024-05-15,790,403.05
O04918,C032,P014,2024-06-26,912,244.0
O04919,C017,P039,2024-01-31,192,290.41
O04920,C001,P008,2024-03-13,622,450.28
O04921,C002,P006,2024-01-21,723,124.35
O04922,C004,P012,2024-01-07,795,353.79
O04923,C002,P029,2024-01-22,631,237.64
O04924,C025,P026,2024-03-03,671,50.53
O04925,C001,P022,2024-02-04,147,56.12
O04926,C013,P012,2024-06-02,801,287.85
O04927,C007,P012,2024-02-11,772,209.81
O04928,C023,P023,2024-05-23,235,385.3
O04929,C009,P050,2024-01-07,650,473.08
O04930,C014,P022,2024-01-19,186,298.77
O04931,C016,P034,2024-03-04,593,111.34
O04932,C022,P021,2024-07-07,741,366.53
O04933,C032,P036,2024-06-15,883,239.11
O04934,C025,P046,2024-06-06,255,378.23
O04935,C015,P023,2024-02-10,641,283.74
O04936,C026,P001,2024-05-13,108,74.66
O04937,C018,P043,2024-01-05,453,470.11
O04938,C023,P010,2024-02-21,777,186.7
O04939,C022,P004,2024-01-25,517,238.54
O04940,C014,P048,2024-02-10,256,192.42
O04941,C008,P038,2024-01-12,154,238.53
O04942,C037,P009,2024-01-13,663,284.26
O04943,C004,P026,2024-06-24,903,362.94
O04944,C023,P009,2024-01-26,508,498.11
O04945,C007,P042,2024-01-09,205,363.42
O04946,C001,P047,2024-03-11,167,115.2
O04947,C028,P041,2024-06-01,838,260.33
O04948,C018,P009,2024-04-16,322,319.28
O04949,C021,P020,2024-07-07,975,271.29
O04950,C006,P038,2024-05-06,204,414.63
O04951,C020,P030,2024-02-05,603,396.14
O04952,C011,P008,2024-02-08,798,352.0
O04953,C009,P023,2024-06-24,608,284.96
O04954,C032,P026,2024-01-07,148,356.32
O04955,C009,P031,2024-05-30,50,243.32
O04956,C015,P042,2024-04-05,443,468.35
O04957,C010,P049,2024-01-27,766,87.69
O04958,C014,P030,2024-02-05,977,486.7
O04959,C033,P006,2024-02-09,321,359.97
O04960,C004,P010,2024-05-13,218,392.62
O04961,C033,P013,2024-06-08,788,383.17
O04962,C033,P030,2024-07-10,320,254.57
O04963,C018,P008,2024-07-13,721,107.24
O04964,C002,P018,2024-03-15,302,289.27
O04965,C034,P048,2024-02-17,913,420.69
O04966,C016,P023,2024-03-01,814,375.82
O04967,C006,P023,2024-01-20,605,344.82
O04968,C031,P048,2024-02-13,58,120.63
O04969,C024,P011,2024-06-10,584,215.98
O04970,C015,P019,2024-02-14,339,239.32
O04971,C014,P011,2024-02-28,143,83.71
O04972,C017,P031,2024-06-06,83,80.38
O04973,C032,P010,2024-01-19,722,456.88
O04974,C025,P015,2024-05-25,882,337.08
O04975,C038,P042,2024-01-22,67,457.61
O04976,C007,P045,2024-06-20,923,362.46
O04977,C030,P041,2024-01-11,494,118.73
O04978,C033,P024,2024-05-05,404,241.79
O04979,C011,P014,2024-01-29,717,441.53
O04980,C005,P028,2024-01-12,559,487.48
O04981,C003,P010,2024-02-27,156,389.55
O04982,C028,P026,2024-01-08,290,126.6
O04983,C029,P015,2024-04-21,651,217.42
O04984,C040,P019,2024-05-13,575,160.07
O04985,C034,P045,2024-02-09,434,183.73
O04986,C018,P008,2024-04-15,178,224.93
O04987,C002,P022,2024-03-04,654,235.35
O04988,C015,P050,2024-06-13,906,444.66
O04989,C010,P015,2024-05-14,275,78.76
O04990,C032,P015,2024-04-30,492,384.27
O04991,C038,P042,2024-07-11,936,489.9
O04992,C021,P045,2024-02-23,866,166.95
O04993,C006,P031,2024-05-20,708,374.61
